sku,name,url,manufacturer,categories,price_amount,price_currency,price_formatted,pack_size,stock,description,specifications,images,alternatives,additional_skus,source_layer,scraped_at,last_seen_at
1025801,"SureStitch sutures chromic gut 4-0, C-6, 18"", 12/box",https://www.safcodental.com/product/safco-surestitch-trade-sutures,Safco,Dental Supplies | Sutures & surgical products | Sutures,37.49,USD,$37.49,12/box,in_stock,"Extra sharp cutting edges on the needle reduce tissue drag and produce a precise, smooth penetration with minimal trauma. Needle channel is fitted to the specific size of the suture material. Excellent handling and tying characteristics. Reverse cutting.
Plain gut (catgut): Made of first quality raw material, catgut has extremely high tensile strength. Every strand is precision polished to a uniform diameter, permitting smooth and secure knotting.
Chromic gut (catgut): Produced with the same precision and quality materials as plain gut, plus treated with chromic acid salts to decrease tissue reactivity and provide a slower absorption rate.
Black braided silk: Noncapillary silk has excellent handling and tying characteristics. Modern braiding technique provides a uniform smooth surface and a greater tensile strength.Nylon black monofilament: A non-absorbable polyamide suture with characteristic high tensile strength. The uniform smooth surface permits easy passage through tissue.
For Safco SureStitch&trade; Sutures Chart along with additional information,&nbsp;click here.",{},"https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?optimize=medium&fit=bounds&height=265&width=265 | https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_6.jpg?optimize=medium&fit=bounds&height=75&width=75 | https://www.safcodental.com/media/catalog/product/p/f/pfemn.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds","[{""sku"": ""1025885"", ""name"": ""SureStitch sutures nylon 4-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025879"", ""name"": ""SureStitch sutures plain gut 4-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025875"", ""name"": ""SureStitch sutures plain gut 3-0, C-7, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025870"", ""name"": ""SureStitch sutures plain gut 3-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025865"", ""name"": ""SureStitch sutures chromic gut 5-0, C-3, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025829"", ""name"": ""SureStitch sutures plain gut 3-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025822"", ""name"": ""SureStitch sutures plain gut 4-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025815"", ""name"": ""SureStitch sutures chromic gut 3-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025811"", ""name"": ""SureStitch sutures chromic gut 3-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025807"", ""name"": ""SureStitch sutures chromic gut 4-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025861"", ""name"": ""SureStitch sutures plain gut C-31, 3-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025859"", ""name"": ""SureStitch sutures silk black C-31, 3-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025847"", ""name"": ""SureStitch sutures silk black C-6, 3-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025833"", ""name"": ""SureStitch sutures silk black C-6, 4-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""PFEMN"", ""name"": ""Safco SureStitch™ sutures"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}]",,"{""name"": ""algolia"", ""sku"": ""algolia"", ""url"": ""algolia"", ""manufacturer"": ""algolia"", ""categories"": ""algolia"", ""price"": ""algolia"", ""stock"": ""algolia"", ""images"": ""algolia"", ""alternatives"": ""algolia"", ""description"": ""jsonld"", ""pack_size"": ""html""}",2026-04-29T01:36:43.572219,2026-04-29T01:58:06.185906
1025807,"SureStitch sutures chromic gut 4-0, C-6, 27"", 12/box",https://www.safcodental.com/product/safco-surestitch-trade-sutures,Safco,Dental Supplies | Sutures & surgical products | Sutures,37.49,USD,$37.49,12/box,in_stock,"Extra sharp cutting edges on the needle reduce tissue drag and produce a precise, smooth penetration with minimal trauma. Needle channel is fitted to the specific size of the suture material. Excellent handling and tying characteristics. Reverse cutting.
Plain gut (catgut): Made of first quality raw material, catgut has extremely high tensile strength. Every strand is precision polished to a uniform diameter, permitting smooth and secure knotting.
Chromic gut (catgut): Produced with the same precision and quality materials as plain gut, plus treated with chromic acid salts to decrease tissue reactivity and provide a slower absorption rate.
Black braided silk: Noncapillary silk has excellent handling and tying characteristics. Modern braiding technique provides a uniform smooth surface and a greater tensile strength.Nylon black monofilament: A non-absorbable polyamide suture with characteristic high tensile strength. The uniform smooth surface permits easy passage through tissue.
For Safco SureStitch&trade; Sutures Chart along with additional information,&nbsp;click here.",{},"https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?optimize=medium&fit=bounds&height=265&width=265 | https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_6.jpg?optimize=medium&fit=bounds&height=75&width=75 | https://www.safcodental.com/media/catalog/product/p/f/pfemn.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds","[{""sku"": ""1025885"", ""name"": ""SureStitch sutures nylon 4-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025879"", ""name"": ""SureStitch sutures plain gut 4-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025875"", ""name"": ""SureStitch sutures plain gut 3-0, C-7, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025870"", ""name"": ""SureStitch sutures plain gut 3-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025865"", ""name"": ""SureStitch sutures chromic gut 5-0, C-3, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025829"", ""name"": ""SureStitch sutures plain gut 3-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025822"", ""name"": ""SureStitch sutures plain gut 4-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025815"", ""name"": ""SureStitch sutures chromic gut 3-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025811"", ""name"": ""SureStitch sutures chromic gut 3-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025801"", ""name"": ""SureStitch sutures chromic gut 4-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025861"", ""name"": ""SureStitch sutures plain gut C-31, 3-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025859"", ""name"": ""SureStitch sutures silk black C-31, 3-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025847"", ""name"": ""SureStitch sutures silk black C-6, 3-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025833"", ""name"": ""SureStitch sutures silk black C-6, 4-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""PFEMN"", ""name"": ""Safco SureStitch™ sutures"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}]",,"{""name"": ""algolia"", ""sku"": ""algolia"", ""url"": ""algolia"", ""manufacturer"": ""algolia"", ""categories"": ""algolia"", ""price"": ""algolia"", ""stock"": ""algolia"", ""images"": ""algolia"", ""alternatives"": ""algolia"", ""description"": ""jsonld"", ""pack_size"": ""html""}",2026-04-29T01:36:43.572198,2026-04-29T01:58:06.185796
1025811,"SureStitch sutures chromic gut 3-0, C-6, 18"", 12/box",https://www.safcodental.com/product/safco-surestitch-trade-sutures,Safco,Dental Supplies | Sutures & surgical products | Sutures,37.49,USD,$37.49,12/box,in_stock,"Extra sharp cutting edges on the needle reduce tissue drag and produce a precise, smooth penetration with minimal trauma. Needle channel is fitted to the specific size of the suture material. Excellent handling and tying characteristics. Reverse cutting.
Plain gut (catgut): Made of first quality raw material, catgut has extremely high tensile strength. Every strand is precision polished to a uniform diameter, permitting smooth and secure knotting.
Chromic gut (catgut): Produced with the same precision and quality materials as plain gut, plus treated with chromic acid salts to decrease tissue reactivity and provide a slower absorption rate.
Black braided silk: Noncapillary silk has excellent handling and tying characteristics. Modern braiding technique provides a uniform smooth surface and a greater tensile strength.Nylon black monofilament: A non-absorbable polyamide suture with characteristic high tensile strength. The uniform smooth surface permits easy passage through tissue.
For Safco SureStitch&trade; Sutures Chart along with additional information,&nbsp;click here.",{},"https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?optimize=medium&fit=bounds&height=265&width=265 | https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_6.jpg?optimize=medium&fit=bounds&height=75&width=75 | https://www.safcodental.com/media/catalog/product/p/f/pfemn.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds","[{""sku"": ""1025885"", ""name"": ""SureStitch sutures nylon 4-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025879"", ""name"": ""SureStitch sutures plain gut 4-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025875"", ""name"": ""SureStitch sutures plain gut 3-0, C-7, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025870"", ""name"": ""SureStitch sutures plain gut 3-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025865"", ""name"": ""SureStitch sutures chromic gut 5-0, C-3, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025829"", ""name"": ""SureStitch sutures plain gut 3-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025822"", ""name"": ""SureStitch sutures plain gut 4-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025815"", ""name"": ""SureStitch sutures chromic gut 3-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025807"", ""name"": ""SureStitch sutures chromic gut 4-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025801"", ""name"": ""SureStitch sutures chromic gut 4-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025861"", ""name"": ""SureStitch sutures plain gut C-31, 3-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025859"", ""name"": ""SureStitch sutures silk black C-31, 3-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025847"", ""name"": ""SureStitch sutures silk black C-6, 3-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025833"", ""name"": ""SureStitch sutures silk black C-6, 4-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""PFEMN"", ""name"": ""Safco SureStitch™ sutures"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}]",,"{""name"": ""algolia"", ""sku"": ""algolia"", ""url"": ""algolia"", ""manufacturer"": ""algolia"", ""categories"": ""algolia"", ""price"": ""algolia"", ""stock"": ""algolia"", ""images"": ""algolia"", ""alternatives"": ""algolia"", ""description"": ""jsonld"", ""pack_size"": ""html""}",2026-04-29T01:36:43.572174,2026-04-29T01:58:06.185702
1025815,"SureStitch sutures chromic gut 3-0, C-6, 27"", 12/box",https://www.safcodental.com/product/safco-surestitch-trade-sutures,Safco,Dental Supplies | Sutures & surgical products | Sutures,37.99,USD,$37.99,12/box,in_stock,"Extra sharp cutting edges on the needle reduce tissue drag and produce a precise, smooth penetration with minimal trauma. Needle channel is fitted to the specific size of the suture material. Excellent handling and tying characteristics. Reverse cutting.
Plain gut (catgut): Made of first quality raw material, catgut has extremely high tensile strength. Every strand is precision polished to a uniform diameter, permitting smooth and secure knotting.
Chromic gut (catgut): Produced with the same precision and quality materials as plain gut, plus treated with chromic acid salts to decrease tissue reactivity and provide a slower absorption rate.
Black braided silk: Noncapillary silk has excellent handling and tying characteristics. Modern braiding technique provides a uniform smooth surface and a greater tensile strength.Nylon black monofilament: A non-absorbable polyamide suture with characteristic high tensile strength. The uniform smooth surface permits easy passage through tissue.
For Safco SureStitch&trade; Sutures Chart along with additional information,&nbsp;click here.",{},"https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?optimize=medium&fit=bounds&height=265&width=265 | https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_6.jpg?optimize=medium&fit=bounds&height=75&width=75 | https://www.safcodental.com/media/catalog/product/p/f/pfemn.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds","[{""sku"": ""1025885"", ""name"": ""SureStitch sutures nylon 4-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025879"", ""name"": ""SureStitch sutures plain gut 4-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025875"", ""name"": ""SureStitch sutures plain gut 3-0, C-7, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025870"", ""name"": ""SureStitch sutures plain gut 3-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025865"", ""name"": ""SureStitch sutures chromic gut 5-0, C-3, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025829"", ""name"": ""SureStitch sutures plain gut 3-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025822"", ""name"": ""SureStitch sutures plain gut 4-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025811"", ""name"": ""SureStitch sutures chromic gut 3-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025807"", ""name"": ""SureStitch sutures chromic gut 4-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025801"", ""name"": ""SureStitch sutures chromic gut 4-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025861"", ""name"": ""SureStitch sutures plain gut C-31, 3-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025859"", ""name"": ""SureStitch sutures silk black C-31, 3-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025847"", ""name"": ""SureStitch sutures silk black C-6, 3-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025833"", ""name"": ""SureStitch sutures silk black C-6, 4-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""PFEMN"", ""name"": ""Safco SureStitch™ sutures"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}]",,"{""name"": ""algolia"", ""sku"": ""algolia"", ""url"": ""algolia"", ""manufacturer"": ""algolia"", ""categories"": ""algolia"", ""price"": ""algolia"", ""stock"": ""algolia"", ""images"": ""algolia"", ""alternatives"": ""algolia"", ""description"": ""jsonld"", ""pack_size"": ""html""}",2026-04-29T01:36:43.572155,2026-04-29T01:58:06.185612
1025822,"SureStitch sutures plain gut 4-0, C-6, 18"", 12/box",https://www.safcodental.com/product/safco-surestitch-trade-sutures,Safco,Dental Supplies | Sutures & surgical products | Sutures,37.99,USD,$37.99,12/box,in_stock,"Extra sharp cutting edges on the needle reduce tissue drag and produce a precise, smooth penetration with minimal trauma. Needle channel is fitted to the specific size of the suture material. Excellent handling and tying characteristics. Reverse cutting.
Plain gut (catgut): Made of first quality raw material, catgut has extremely high tensile strength. Every strand is precision polished to a uniform diameter, permitting smooth and secure knotting.
Chromic gut (catgut): Produced with the same precision and quality materials as plain gut, plus treated with chromic acid salts to decrease tissue reactivity and provide a slower absorption rate.
Black braided silk: Noncapillary silk has excellent handling and tying characteristics. Modern braiding technique provides a uniform smooth surface and a greater tensile strength.Nylon black monofilament: A non-absorbable polyamide suture with characteristic high tensile strength. The uniform smooth surface permits easy passage through tissue.
For Safco SureStitch&trade; Sutures Chart along with additional information,&nbsp;click here.",{},"https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_4.jpg?optimize=medium&fit=bounds&height=265&width=265 | https://www.safcodental.com/media/catalog/product/placeholder/default/white-placeholder_6.jpg?optimize=medium&fit=bounds&height=75&width=75 | https://www.safcodental.com/media/catalog/product/p/f/pfemn.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds","[{""sku"": ""1025885"", ""name"": ""SureStitch sutures nylon 4-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025879"", ""name"": ""SureStitch sutures plain gut 4-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025875"", ""name"": ""SureStitch sutures plain gut 3-0, C-7, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025870"", ""name"": ""SureStitch sutures plain gut 3-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025865"", ""name"": ""SureStitch sutures chromic gut 5-0, C-3, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025829"", ""name"": ""SureStitch sutures plain gut 3-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025815"", ""name"": ""SureStitch sutures chromic gut 3-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025811"", ""name"": ""SureStitch sutures chromic gut 3-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025807"", ""name"": ""SureStitch sutures chromic gut 4-0, C-6, 27\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025801"", ""name"": ""SureStitch sutures chromic gut 4-0, C-6, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025861"", ""name"": ""SureStitch sutures plain gut C-31, 3-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025859"", ""name"": ""SureStitch sutures silk black C-31, 3-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025847"", ""name"": ""SureStitch sutures silk black C-6, 3-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""1025833"", ""name"": ""SureStitch sutures silk black C-6, 4-0, 18\"", 12/box"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}, {""sku"": ""PFEMN"", ""name"": ""Safco SureStitch™ sutures"", ""url"": ""https://www.safcodental.com/product/safco-surestitch-trade-sutures"", ""relation"": ""variation""}]",,"{""name"": ""algolia"", ""sku"": ""algolia"", ""url"": ""algolia"", ""manufacturer"": ""algolia"", ""categories"": ""algolia"", ""price"": ""algolia"", ""stock"": ""algolia"", ""images"": ""algolia"", ""alternatives"": ""algolia"", ""description"": ""jsonld"", ""pack_size"": ""html""}",2026-04-29T01:36:43.572136,2026-04-29T01:58:06.185514
